GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.OpenshiftRoleBindingRestrictionSpecObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePersistentVolumeStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.KeyToPathObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServiceAccountListFluentImpl,727,0,112,0,73,0,97,0,41,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ObjectMetricSourceFluentImpl,534,0,88,0,67,0,91,0,47,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,VsphereVirtualDiskVolumeSourceFluentImpl,175,0,40,0,29,0,35,0,15,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.NetworkPolicyExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.MutatingWebhookConfigurationItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ReplicationControllerListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.LimitRangeExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.NetworkPolicyIngressRuleObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.VolumeProjectionObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ObjectMetricSourceFluentImpl.AverageValueNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeStatusFluentImpl.NodeInfoNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableNamespaceStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.TypedLocalObjectReferenceNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.RouteListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,Volume,825,562,206,32,53,69,145,38,28,36
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableScopedResourceSelectorRequirement.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableEndpoints,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.DeploymentTriggerImageChangeParamsObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,VolumeProjectionFluentImpl.DownwardAPINestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PhotonPersistentDiskVolumeSourceBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodsMetricSourceBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableConfigMapProjection.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.DockerStrategyOptionsObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.RouteSpecObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ExternalDocumentationObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.BindingExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BindingFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableAzureFilePersistentVolumeSource,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeSpecFluentImpl.FlexVolumeNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,HostAliasFluentImpl,286,73,55,7,28,9,43,8,14,6
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeClaimStatusBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.GroupListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,LocalObjectReferenceFluentImpl,56,11,16,0,10,4,11,3,3,3
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtension,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePodTemplateSpec.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeListFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ResourceQuotaStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.PodDisruptionBudgetListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ReplicationControllerListFluentImpl,660,67,105,7,59,14,87,10,31,10
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableMetricSpec,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableMicroTime,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableServiceSpec.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableLabelSelector.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubernetesKind,740,0,2,0,73,0,5,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ObjectFieldSelectorFluentImpl,84,19,24,0,13,6,16,5,4,5
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableReplicationController,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ContainerStatusFluentImpl,475,0,92,0,65,0,87,0,41,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.ReplicaSetListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.CustomResourceDefinitionStatusNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.CertificateSigningRequestStatusNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,LimitRangeSpec,155,0,22,0,15,0,21,0,10,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ClientIPConfigFluentImpl,67,0,16,0,14,0,14,0,6,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeSystemInfoBuilder,406,0,30,0,82,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.OpenshiftClusterRoleBindingItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.RuleWithOperationsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableConfigMapList,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ObjectMetaObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePersistentVolumeStatus,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.OAuthClientObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,LocalVolumeSourceFluentImpl,103,0,24,0,19,0,21,0,9,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EnvFromSourceFluentImpl.SecretRefNestedImpl,13,22,0,0,3,5,1,3,1,3
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,TypedLocalObjectReferenceFluentImpl,139,0,32,0,24,0,28,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePersistentVolumeList.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.GlusterfsVolumeSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedContextFluentImpl.ContextNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ObjectReferenceFluentImpl,224,59,64,0,28,16,41,15,9,15
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ConfigMapObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,CSIPersistentVolumeSourceFluentImpl.NodePublishSecretRefNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.StorageClassItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeClaimFluentImpl.SpecNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,HandlerFluentImpl.ExecNestedImpl,13,22,0,0,3,5,1,3,1,3
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BindingFluentImpl.TargetNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,MicroTimeFluentImpl,67,0,16,0,14,0,14,0,6,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.SecretBuildSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.DownwardAPIVolumeSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.HandlerObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ObjectFieldSelector,112,79,26,4,5,13,19,8,5,7
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,StatusBuilder,360,0,30,0,74,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableFlockerVolumeSource.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamespaceSpec,155,0,22,0,15,0,21,0,10,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PodDNSConfigOptionObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeFluentImpl.SpecNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,CSIPersistentVolumeSourceFluentImpl.ControllerPublishSecretRefNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeStatusFluentImpl.ConfigNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodConditionFluentImpl,247,0,56,0,39,0,49,0,21,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServiceAccountFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableHandler,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.LimitRangeItemObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServicePortBuilder,210,81,29,1,44,18,23,5,8,5
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ComponentStatusListFluentImpl.ItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,CinderVolumeSourceBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,Toleration,329,0,54,0,30,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServiceAccountBuilder,314,0,30,0,66,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableReplicationController.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,Affinity,237,0,38,0,22,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableDownwardAPIVolumeFile,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePodSpec.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.HostPathVolumeSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ExecConfig,303,0,46,0,28,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,SecretBuilder,231,83,29,1,49,17,24,4,9,4
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeClaimListFluentImpl,727,0,112,0,73,0,97,0,41,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,AzureFileVolumeSourceBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableVolume.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ExternalMetricStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DownwardAPIVolumeFileBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableSysctl,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ConfigMapProjection,247,0,38,0,23,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodsMetricStatusBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamespaceListFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.CronJobListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableReplicationControllerCondition,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableSecretVolumeSource.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubernetesListFluentImpl,48,3,8,0,11,2,6,1,2,1
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.IngressObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.JobObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,LimitRangeSpecFluentImpl,539,0,78,0,50,0,64,0,25,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,TypedLocalObjectReferenceBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.NamedContextObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePersistentVolumeClaimCondition.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodsMetricSourceFluentImpl.SelectorNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableHorizontalPodAutoscalerStatus,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.RoleObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ResourceRequirementsFluentImpl,236,63,80,8,25,10,52,9,10,7
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.TypeMetaObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ImageStreamListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodListFluentImpl.ItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NFSVolumeSource,237,0,38,0,22,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableVolumeDevice.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,RBDPersistentVolumeSource,477,0,78,0,43,0,63,0,24,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeSpecFluentImpl.ConfigSourceNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.NodeSystemInfoObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.EndpointsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PodSecurityPolicySpecObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.ConfigMapItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.BuildConfigExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.BuildSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableAffinity.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.MutatingWebhookConfigurationObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.ServiceAccountNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableHorizontalPodAutoscalerStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableBaseKubernetesList.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.NamedAuthInfoObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.InfoObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,MetricSpecFluentImpl.ResourceNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,SessionAffinityConfigFluentImpl,145,0,26,0,22,0,26,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableGlusterfsPersistentVolumeSource,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,OwnerReference,375,0,62,0,34,0,51,0,20,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.EventsEventNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.SysctlObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableConfig.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,TCPSocketActionFluentImpl.PortNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.TemplateNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,AuthInfoBuilder,498,0,30,0,98,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.EventItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableComponentCondition.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.PodItemsNestedImpl,19,24,0,0,5,5,2,2,2,2
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.JobConditionObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodTemplateFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ReplicaSetSpecObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.EventListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PolicyRuleObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePreferences.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeListFluentImpl.ItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableDaemonEndpoint,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeCondition,375,0,62,0,34,0,51,0,20,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableISCSIPersistentVolumeSource.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableKubernetesList.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ExternalMetricStatusFluentImpl.MetricSelectorNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,SecretKeySelector,237,0,38,0,22,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ServicePortObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ListMetaBuilder,215,30,30,0,45,9,26,2,11,2
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableReplicationControllerList,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,GitRepoVolumeSource,237,0,38,0,22,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,VolumeFluentImpl.PersistentVolumeClaimNestedImpl,13,22,0,0,3,5,1,3,1,3
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableNodeSystemInfo,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,LabelSelectorRequirementFluentImpl,395,0,70,0,42,0,58,0,23,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodTemplateListBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,LoadBalancerIngress,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.BuildConfigStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
